"P.1.1","Product security requirements","Identify and document security requirements for organization-developed software, including AI models","Identify and document security requirements for organization-developed software, including AI models, including risk-reducing software architecture and design choices, security patterns, and translating compliance constraints to requirements. Examples include using memory-safe languages and secure frameworks, isolation and sandboxing component strategies, code modularity, security features, secure-by-design components, application containers, and product features that aid in secure deployment, operation, and maintenance. Containers can be used as a strategy for tighter coupling of an application and its dependencies, immutability, and some isolation benefits. Maintain these requirements over time.","How are risk-reducing security architecture and design requirements for products considered and developed?"
"P.1.1","Product security requirements","Identify and document security requirements for organization-developed software, including AI models","Identify and document security requirements for organization-developed software, including AI models, including risk-reducing software architecture and design choices, security patterns, and translating compliance constraints to requirements. Examples include using memory-safe languages and secure frameworks, isolation and sandboxing component strategies, code modularity, security features, secure-by-design components, application containers, and product features that aid in secure deployment, operation, and maintenance. Containers can be used as a strategy for tighter coupling of an application and its dependencies, immutability, and some isolation benefits. Maintain these requirements over time.","Which of the following strategies are considered: the use of memory-safe languages, secure frameworks, isolation, acceptance testing, and sandboxing?"
"P.1.1","Product security requirements","Identify and document security requirements for organization-developed software, including AI models","Identify and document security requirements for organization-developed software, including AI models, including risk-reducing software architecture and design choices, security patterns, and translating compliance constraints to requirements. Examples include using memory-safe languages and secure frameworks, isolation and sandboxing component strategies, code modularity, security features, secure-by-design components, application containers, and product features that aid in secure deployment, operation, and maintenance. Containers can be used as a strategy for tighter coupling of an application and its dependencies, immutability, and some isolation benefits. Maintain these requirements over time.","How are completion and adherence tracked?"
"P.1.2","Software release integrity","Provide software acquirers assurance that the software they acquire is legitimate and has not been tampered with.","Use code protection mechanisms, such as the use of an established certificate authority for code signing, to enable the attestation of the provenance, integrity, and authorization of important code and AI models. Make software integrity verification information, such as cryptographic hashes for release files, available to software acquirers on a well-secured website.","What software integrity artifacts do you make available to software acquirers, such as cryptographic hashes of release files?"
"P.1.2","Software release integrity","Provide software acquirers assurance that the software they acquire is legitimate and has not been tampered with.","Use code protection mechanisms, such as the use of an established certificate authority for code signing, to enable the attestation of the provenance, integrity, and authorization of important code and AI models. Make software integrity verification information, such as cryptographic hashes for release files, available to software acquirers on a well-secured website.","What certificate authority do you use for code/commit signing?"
"P.1.2","Software release integrity","Provide software acquirers assurance that the software they acquire is legitimate and has not been tampered with.","Use code protection mechanisms, such as the use of an established certificate authority for code signing, to enable the attestation of the provenance, integrity, and authorization of important code and AI models. Make software integrity verification information, such as cryptographic hashes for release files, available to software acquirers on a well-secured website.","How often do you review code signing processes, such as certificate renewal and key rotation?"
"P.1.2","Software release integrity","Provide software acquirers assurance that the software they acquire is legitimate and has not been tampered with.","Use code protection mechanisms, such as the use of an established certificate authority for code signing, to enable the attestation of the provenance, integrity, and authorization of important code and AI models. Make software integrity verification information, such as cryptographic hashes for release files, available to software acquirers on a well-secured website.","How do you manage and protect your signing server, for example is it dedicated?"
"P.2.1","Security design review","Decrease the number of design flaws and security vulnerabilities introduced during the architecture and design phases.","Enumerate possible threat vectors. Conduct threat modeling and attack surface analysis to identify weaknesses in the software architecture and design such that the system is resistant to attack. Identify missing security features and requirements. Identify unused components in the design. Address the identified security risks through re-design, or develop and track a mitigation plan for exceptions.","For all critical software components and external services that your team operates and owns, has a qualified person not involved in the design reviewed the design and conducted an attack surface analysis and threat model?"
"P.2.1","Security design review","Decrease the number of design flaws and security vulnerabilities introduced during the architecture and design phases.","Enumerate possible threat vectors. Conduct threat modeling and attack surface analysis to identify weaknesses in the software architecture and design such that the system is resistant to attack. Identify missing security features and requirements. Identify unused components in the design. Address the identified security risks through re-design, or develop and track a mitigation plan for exceptions.","What kind of approaches are you using to narrow attack vectors?"
"P.2.1","Security design review","Decrease the number of design flaws and security vulnerabilities introduced during the architecture and design phases.","Enumerate possible threat vectors. Conduct threat modeling and attack surface analysis to identify weaknesses in the software architecture and design such that the system is resistant to attack. Identify missing security features and requirements. Identify unused components in the design. Address the identified security risks through re-design, or develop and track a mitigation plan for exceptions.","What kind of tool or methodology (like STRIDE) do you use to structure your threat modeling?"
"P.2.1","Security design review","Decrease the number of design flaws and security vulnerabilities introduced during the architecture and design phases.","Enumerate possible threat vectors. Conduct threat modeling and attack surface analysis to identify weaknesses in the software architecture and design such that the system is resistant to attack. Identify missing security features and requirements. Identify unused components in the design. Address the identified security risks through re-design, or develop and track a mitigation plan for exceptions.","Do you perform analysis such that only required modules are included in the product and unused modules are uninstalled and removed, decreasing the attack surface?"
"P.2.1","Security design review","Decrease the number of design flaws and security vulnerabilities introduced during the architecture and design phases.","Enumerate possible threat vectors. Conduct threat modeling and attack surface analysis to identify weaknesses in the software architecture and design such that the system is resistant to attack. Identify missing security features and requirements. Identify unused components in the design. Address the identified security risks through re-design, or develop and track a mitigation plan for exceptions.","How are unused modules identified - such as 'debloating' a product for unused components and containers?"
"P.2.2","Secure coding","Decrease the number of security vulnerabilities introduced during source code creation.","Follow secure coding standards and practices appropriate to the development languages, APIs, AI models, and environment. Examples include validating all inputs, encoding outputs, and avoiding unsafe functions. Use development environments and static analysis tools that support compliance with secure coding practices as source code is being implemented.","What kind of secure coding practices are used?"
"P.2.2","Secure coding","Decrease the number of security vulnerabilities introduced during source code creation.","Follow secure coding standards and practices appropriate to the development languages, APIs, AI models, and environment. Examples include validating all inputs, encoding outputs, and avoiding unsafe functions. Use development environments and static analysis tools that support compliance with secure coding practices as source code is being implemented.","How are these practices communicated to developers and enforced?"
"P.2.3","Secure-by-default implementation","Improve the security of software at the time of installation.","Reduce the likelihood of software deploying with weak security settings by defining secure deployment parameters so that the default settings are secure and do not weaken the security functions provided by the platform, AI models, network infrastructure, or services.","How do you determine whether the default installation settings for products, platform, models, network infrastructure, services defined to be secure by default?"
"P.2.4","Standard security features","Reduce introducing new vulnerabilities by reusing standardized and proven security features.","Build support for standardized rather than proprietary security features, such as using existing log management, identity management, access control, or vulnerability management systems. These reused components are more likely to have their security posture already checked.","Please tell me about your philosophy of whether it is better to use available security features or to 'roll your own,' for example, log management, identity management, access control, and vulnerability management?"
"P.2.4","Standard security features","Reduce introducing new vulnerabilities by reusing standardized and proven security features.","Build support for standardized rather than proprietary security features, such as using existing log management, identity management, access control, or vulnerability management systems. These reused components are more likely to have their security posture already checked.","What factors determine whether you use in-house or standard features?"
"P.2.5","In-house components","Maintain components built in-house.","Well-secured in-house components and scripts are built following a secure SDLC process when third-party components cannot meet development needs. Similar to the processes for third-party components, in-house components should be kept in a repository, maintained, and regularly scanned for vulnerabilities, with new versions deployed through the organization as needed.","What processes are used to scan in-house components built using SDLC processes for vulnerabilities, and how is the process similar or different to what is done for third-party components?"
"P.2.5","In-house components","Maintain components built in-house.","Well-secured in-house components and scripts are built following a secure SDLC process when third-party components cannot meet development needs. Similar to the processes for third-party components, in-house components should be kept in a repository, maintained, and regularly scanned for vulnerabilities, with new versions deployed through the organization as needed.","What causes a need for a new version?"
"P.2.5","In-house components","Maintain components built in-house.","Well-secured in-house components and scripts are built following a secure SDLC process when third-party components cannot meet development needs. Similar to the processes for third-party components, in-house components should be kept in a repository, maintained, and regularly scanned for vulnerabilities, with new versions deployed through the organization as needed.","How are in-house components monitored to ensure they are regularly maintained?"
"P.2.6","Confirm Integrity of AI model data","Evaluate AI foundation model, training, and fine-tuning data for potential security impacts.","Inputs to AI model training, evaluation, and the outputs of AI models should be evaluated for security risks, e.g. bias and data poisoning.","What processes are used to evaluate AI models build or consumed in your SDLC, and how is the process similar or different to what is done for third-party components?"
"P.2.6","Confirm Integrity of AI model data","Evaluate AI foundation model, training, and fine-tuning data for potential security impacts.","Inputs to AI model training, evaluation, and the outputs of AI models should be evaluated for security risks, e.g. bias and data poisoning.","How are AI models monitored to ensure they are regularly maintained?"
"P.2.6","Confirm Integrity of AI model data","Evaluate AI foundation model, training, and fine-tuning data for potential security impacts.","Inputs to AI model training, evaluation, and the outputs of AI models should be evaluated for security risks, e.g. bias and data poisoning.","How do you track the provenance of your AI models and data?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","What kind of approval process do you have, if any, for third-party libraries and containers included in a product?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","What do you consider when selecting a third-party component or container?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","Is considering solutions with the least functionality to reduce the attack surface part of your component selection process?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","How would the approval process handle dependencies that are no longer receiving updates?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","How do the OpenSSF Scorecard metrics factor in to decisions you make about components?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","Are you concerned when a component contains binary artifacts that cannot be easily reviewed and more easily sneak in a vulnerability?"
"P.3.1","Component and container choice","Make informed third-party component and container choices.","Consider component characteristics, such as the use of secure SDLC practice, evidence of ongoing maintenance, and open vulnerabilities, as quality indicators of direct and transitive dependencies. OpenSSF Scorecard metrics may be used as an indication of the security posture of a component. Components with the least functionality reduce the attack surface. Have a deny-list that prevents malicious components from being consumed.","Do you have a Deny List to prevent the choice of vulnerable and malicious components?"
"P.3.2","Trusted repositories","Obtain candidate packages and containers from trusted ecosystems or rebuild.","Trusted public repositories may require signed packages and provide the means to verify the signatures; the packages and containers from these ecosystems should still be scanned. Organizations should host scanned repositories for high-assurance software and restrict build machines to only those sources.","Describe any guidelines you have for searching for candidate components in package managers trusted by your organization?"
"P.3.2","Trusted repositories","Obtain candidate packages and containers from trusted ecosystems or rebuild.","Trusted public repositories may require signed packages and provide the means to verify the signatures; the packages and containers from these ecosystems should still be scanned. Organizations should host scanned repositories for high-assurance software and restrict build machines to only those sources.","How do you develop, publish, and maintain lists of container registries you trust?"
"P.3.3","Require signed commits","Utilize legitimate components and software that has not been tampered with.","Using code that has been contributed with signed source code commits provides an integrity mechanism.","How do you require the software producers to sign code commits of the components and tools you bring into your product?"
"P.3.4","Vetted third-party component and container repositories","Engineers can choose from organization-approved components","Components, binaries, containers, and AI models chosen from public ecosystems undergo a vetting process, including reviewing component meta-data and provenance data; secure composition analysis; binary composition analysis; and other security scanning. Rebuild software dependencies from source code when possible to remove additional software that may be contained in a compiled version. Establish repositories to host organization-approved components and containers.","Describe the vetting and scanning process you use when you choose components, containers, binaries and AI models from public ecosystems or from third-parties."
"P.3.4","Vetted third-party component and container repositories","Engineers can choose from organization-approved components","Components, binaries, containers, and AI models chosen from public ecosystems undergo a vetting process, including reviewing component meta-data and provenance data; secure composition analysis; binary composition analysis; and other security scanning. Rebuild software dependencies from source code when possible to remove additional software that may be contained in a compiled version. Establish repositories to host organization-approved components and containers.","How do you arrange for a local component repository in which binaries and source code of third-party components are stored?"
"P.3.4","Vetted third-party component and container repositories","Engineers can choose from organization-approved components","Components, binaries, containers, and AI models chosen from public ecosystems undergo a vetting process, including reviewing component meta-data and provenance data; secure composition analysis; binary composition analysis; and other security scanning. Rebuild software dependencies from source code when possible to remove additional software that may be contained in a compiled version. Establish repositories to host organization-approved components and containers.","What are your policies for rebuilding components from source?"
"P.4.1","Security code review","Detect security vulnerabilities introduced during architecture, design, and source code creation including those injected with malicious intent","Perform peer code review on in-house developed code, AI-generated code, and some third-party code based on the organization’s secure coding standards. Create and use review checklists that may be informed by 'Top N' vulnerability lists. While the manual review of another programmer before check-in is essential for finding vulnerabilities injected with malicious intent, supplementing code review with automated tools, such as static analysis tools, is beneficial. Record and triage discovered issues and recommended remediations in the development team’s workflow or issue-tracking system.","How does the team perform security-related code reviews?"
"P.4.1","Security code review","Detect security vulnerabilities introduced during architecture, design, and source code creation including those injected with malicious intent","Perform peer code review on in-house developed code, AI-generated code, and some third-party code based on the organization’s secure coding standards. Create and use review checklists that may be informed by 'Top N' vulnerability lists. While the manual review of another programmer before check-in is essential for finding vulnerabilities injected with malicious intent, supplementing code review with automated tools, such as static analysis tools, is beneficial. Record and triage discovered issues and recommended remediations in the development team’s workflow or issue-tracking system.","Describe the secure coding standards your teams use, if any."
"P.4.1","Security code review","Detect security vulnerabilities introduced during architecture, design, and source code creation including those injected with malicious intent","Perform peer code review on in-house developed code, AI-generated code, and some third-party code based on the organization’s secure coding standards. Create and use review checklists that may be informed by 'Top N' vulnerability lists. While the manual review of another programmer before check-in is essential for finding vulnerabilities injected with malicious intent, supplementing code review with automated tools, such as static analysis tools, is beneficial. Record and triage discovered issues and recommended remediations in the development team’s workflow or issue-tracking system.","How do discovered vulnerabilities get recorded, tracked, and remediated?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","What security tools are in your toolchain?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","SAST?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","DAST?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","IAST?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","How often is the scanning done for third-party components?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","Do you use a tool to detect secrets in code?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","What happens with the reported vulnerabilities?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","How do you scan your tools for vulnerabilities?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","How do you scan acquired AI models for security issues?"
"P.4.2","Automated security scanning tools","Choose tools to efficiently discover previously-undetected vulnerabilities","Specify which tools or tool types must or should be included in each toolchain to reduce human effort in discovering vulnerabilities and mitigating identified security risks and to improve the accuracy, reproducibility, usability, and comprehensiveness of security practices in the SDLC. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Specify how the toolchain components will be integrated, such as through the CI/CD pipeline. Follow recommended practices for tool selection/scanning, deploying, operating, and maintaining tools and toolchains.","How do you scan released AI models for security issues?"
"P.4.3","Automated vulnerability detection","Detect vulnerabilities before deployment through the use of automated tools to reduce the window of opportunity for attackers.","Review, analyze, and/or test the software’s code, and the tools used to build it, including AI models, to identify or confirm the presence, remediation, and disclosure of previously undetected vulnerabilities. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Record and triage discovered issues and recommended remediations in the development team’s workflow or issue-tracking system.","How is code reviewed, analyzed, and tested to identify or confirm the presence, remediation, and disclosure of previously-undetected vulnerabilities such as through automated tools?"
"P.4.3","Automated vulnerability detection","Detect vulnerabilities before deployment through the use of automated tools to reduce the window of opportunity for attackers.","Review, analyze, and/or test the software’s code, and the tools used to build it, including AI models, to identify or confirm the presence, remediation, and disclosure of previously undetected vulnerabilities. Tools commonly include SAST, DAST, IAST, SCA, and secret detection tools. Record and triage discovered issues and recommended remediations in the development team’s workflow or issue-tracking system.","How are the tools in the build and deploy pipelines reviewed, analyzed, and tested to identify or confirm the presence, remediation, and disclosure of previously-undetected vulnerabilities such as through automated tools?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How are security features tested?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How are test cases developed to test the security of an application?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How is security testing factored into a product's test suite?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How is executable code testing, such as in-house or external penetration testing, used to find vulnerabilities not found by previous reviews, analysis, and testing?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How do you conduct executable testing on containers?"
"P.4.4","Executable security testing","Discover vulnerabilities only detected through executable testing","Executable testing, such as done by in-house testers or third-party penetration testers, is performed to find previously-undiscovered vulnerabilities. In-house testers should be guided by design review results, threat modeling, security requirements, and the security mechanisms in security features. Testing should include containers and AI models. Automate security tests as possible. Scope the testing, design the tests, perform the testing, and document the results, including recording and triaging all discovered issues and recommended remediations in the development team’s workflow or issue tracking system. Test the build process and scripts.","How do you test your build process, scripts, GitHub actions?"
"P.4.5","Regular third-party compliance","Identify increased security risk of third-party and open-source components","Regularly check that third-party software components, including AI models, comply with the contractual requirements, such as following a secure SDLC, and fix detected vulnerabilities. Regularly scan components and containers to monitor for vulnerabilities and for evidence that artifacts are being maintained and have not been abandoned or deprecated.","How do you verify that third-party software components continue to comply with the requirements defined by the organization, such as through using a secure SDLC and the delivery of attestation of security practices?"
"P.4.5","Regular third-party compliance","Identify increased security risk of third-party and open-source components","Regularly check that third-party software components, including AI models, comply with the contractual requirements, such as following a secure SDLC, and fix detected vulnerabilities. Regularly scan components and containers to monitor for vulnerabilities and for evidence that artifacts are being maintained and have not been abandoned or deprecated.","How do you check that components are being maintained and are not at end-of-life or have been abandoned?"
"P.4.5","Regular third-party compliance","Identify increased security risk of third-party and open-source components","Regularly check that third-party software components, including AI models, comply with the contractual requirements, such as following a secure SDLC, and fix detected vulnerabilities. Regularly scan components and containers to monitor for vulnerabilities and for evidence that artifacts are being maintained and have not been abandoned or deprecated.","How are known critical vulnerabilities in third-party and open-source components and containers mitigated?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","How are SBOMs checked for information about pending security vulnerabilities?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","How do you consume the SBOMs for your components?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","Describe your experiences with being aided by information provided by the SBOM?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","How do you feel about the assistance provided by tools to help you consume an SBOM?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","If not now, do you have plans to consume SBOMs in the future?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","How do you consider and trust the VEX information in the SBOM?"
"P.5.1","SBOM consumption","Utilize SBOM information to react to security incidents and to identify which components need to be updated or patched.","Obtain or generate an SBOM for a product that provides a clear and direct link to the dependencies and their versions used within a product. Ideally, the SBOM will provide signed metadata from the build process. Tools can automate analysis and obtain desired information from the SBOM, such as aligning with vulnerability data to identify vulnerabilities within the exact package contents.","What expectations do you put on the component producers for the vulnerabilities identified in the SBOM?"
"P.5.2","Dependency update","Update vulnerable dependency when a fixed version is available","SCA tools, SBOM tools, and ecosystem tools (such as Dependabot) inform a product of vulnerabilities and provide an automated pull request for new versions of direct and transitive dependencies discovered vulnerable. Organizations need a process/strategy for updating dependencies - which may be manual or automated. Specify the software assets that require automated updates, defined from criticality/risk-based analysis. Rebuild, do not patch, containers with vulnerabilities.","What is your strategy for updating dependencies based on SCA, SBOM, or automated pull requests?"
"P.5.2","Dependency update","Update vulnerable dependency when a fixed version is available","SCA tools, SBOM tools, and ecosystem tools (such as Dependabot) inform a product of vulnerabilities and provide an automated pull request for new versions of direct and transitive dependencies discovered vulnerable. Organizations need a process/strategy for updating dependencies - which may be manual or automated. Specify the software assets that require automated updates, defined from criticality/risk-based analysis. Rebuild, do not patch, containers with vulnerabilities.","What is your strategy for updating dependencies, such as through a tool such as Dependabot that automates PR?"
"P.5.2","Dependency update","Update vulnerable dependency when a fixed version is available","SCA tools, SBOM tools, and ecosystem tools (such as Dependabot) inform a product of vulnerabilities and provide an automated pull request for new versions of direct and transitive dependencies discovered vulnerable. Organizations need a process/strategy for updating dependencies - which may be manual or automated. Specify the software assets that require automated updates, defined from criticality/risk-based analysis. Rebuild, do not patch, containers with vulnerabilities.","How does the project use tools to help update its dependencies e.g. Dependabot, RenovateBot?"
